abstract_id,abstract_title,session_title,ground_truth,approach_2_success,approach_2_indication,approach_2_confidence,approach_2_word_count,approach_2_length,approach_2_clinical_terms,approach_2_complexity,approach_2_has_abbreviations,approach_2_has_parentheses,approach_2_error,inter_model_avg_similarity,inter_model_consensus,approach_2_indication_response
329153,"Quadruplet Induction, Autologous Transplantation and Minimal Residual Disease Adapted Consolidation and Treatment Cessation in Older Adults >=70y with Newly Diagnosed Multiple Myeloma: A Subgroup Analysis of the Master Trial",Myeloma and Plasma Cell Dyscrasias: Prospective Therapeutic Trials: Poster I,Elderly Newly Diagnosed Multiple Myeloma,True,Older Adult Newly Diagnosed Multiple Myeloma,0.95,6,44,2,0.5,False,False,,,No comparison,Older Adult Newly Diagnosed Multiple Myeloma
198082,Callous-Unemotional Traits Moderate the Relationship between Irritability and Threatening Responding,Virtual Poster Session I,,True,,1.0,0,0,0,0.0,False,False,,,No comparison,
181700,The High Mobility Group A1 Chromatin Regulator Drives Immune Evasion during MPN Progression By Repressing Genes Involved in Antigen Presentation and Immune Attack,Myeloproliferative Syndromes and Chronic Myeloid Leukemia: Basic and Translational: Poster II,Progressive Myeloproliferative Neoplasm,True,Progressive Myeloproliferative Neoplasm,0.95,3,39,0,0.15,False,False,,,No comparison,Progressive Myeloproliferative Neoplasm
263626,Alteration Of Iron Homeostasis Through Genetic And Pharmacologic Modulation Of Ferroportin Modifies Mds Pathophysiology In A Preclinical Mouse Model,Iron regulation in hematological disorders,Myelodysplastic Syndrome,True,Hematological Disorder;;Myelodysplastic Syndrome,0.95,3,48,2,0.35,False,False,,,No comparison,Hematological Disorder;;Myelodysplastic Syndrome
296396,"Associations between Psycho-Social-Spiritual Interventions, Reduced Aggressive End-of-Life Measures, and Increased Time after Final Oncologic Treatment",Palliative care,,True,,0.95,0,0,0,0.0,False,False,,,No comparison,
394706,Novel Genetic Markers Associated With Immune Checkpoint Inhibitor Induced Immune-Related Adverse Events,Translational Research (Agnostic),,True,Immune-Related Adverse Event,0.95,3,28,0,0.15,False,False,,,No comparison,Immune-Related Adverse Event
329172,Re-Sensitization of Allogeneic T Cell Resistant Murine AML with Pegylated IFN-Gamma,Experimental Transplantation: Basic and Translational: Poster II,Acute Myeloid Leukemia,True,Acute Myeloid Leukemia,0.95,3,22,2,0.35,False,False,,,No comparison,Acute Myeloid Leukemia
198103,Perceived Touch Deprivation is Associated with Increased Severity of the Body Focused Repetitive Behaviors [BFRB],Virtual Poster Session I,,True,Body Focused Repetitive Behavior,0.95,4,32,0,0.2,False,False,,,No comparison,Body Focused Repetitive Behavior
230872,Conversion surgery following immuno-chemotherapy in initially-unresectable esophageal squamous cell carcinoma: A real-world multicenter study.,"Gastrointestinal Cancer-Gastroesophageal, Pancreatic, and Hepatobiliary",Unresectable Esophageal Squamous Cell Carcinoma,True,Unresectable Esophageal Squamous Cell Carcinoma,0.95,5,47,1,0.35,False,False,,,No comparison,Unresectable Esophageal Squamous Cell Carcinoma
230874,Surgical intervention of hepatocellular carcinoma with wedge versus segmental resection: A SEER database analysis.,"Gastrointestinal Cancer-Gastroesophageal, Pancreatic, and Hepatobiliary",Hepatocellular Carcinoma,True,Hepatocellular Carcinoma,0.95,2,24,1,0.2,False,False,,,No comparison,Hepatocellular Carcinoma
263643,Functional Subsets Of Plasma Cells Associated With Amyloid Production Andvenetoclax Sensitivity In Al Amyloidosis,Myeloma and other monoclonal gammopathies: Translational and Biology,Al Amyloidosis,True,Al Amyloidosis,0.95,2,14,0,0.1,False,False,,,No comparison,Al Amyloidosis
280029,Treatment of MM patients based on their frailty status,Myeloma: Non transplant-eligible MM,Multiple Myeloma,True,Multiple Myeloma,0.95,2,16,1,0.2,False,False,,,No comparison,Multiple Myeloma
312805,Performance Of Tumor Vascularity As A Biomarker Is Correlated With The Change Of Tumor Vascularity After Preoperative Systemic Treatment In Patients With Breast Cancer,Prognostic&Predictive Factors:Prognosis-Biomarkers Of Natural History-Prog Factors-Clin Testing&Val, Breast Cancer,True,Breast Cancer,0.95,2,13,1,0.2,False,False,,,No comparison,Breast Cancer
394726,Berberine Associated To Sglt-2I Exerts Synergistic Cardioprotective Effects In Cardiac Cells Exposed To The Her2-Blocking Agent Trastuzumab Through Pampk Activation And Reduction In Interleukin-6 Levels,Translational Research (Agnostic),,True,,0.95,0,0,0,0.0,False,False,,,No comparison,
329193,Single-Cell Multiomics for Residual Disease Detection in Acute Myelogenous Leukemia after Allogeneic Hematopoietic Cell Transplantation,Experimental Transplantation: Basic and Translational: Poster III,Acute Myelogenous Leukemia,True,Acute Myelogenous Leukemia,0.95,3,26,2,0.35,False,False,,,No comparison,Acute Myelogenous Leukemia
378351,Non-genetic mechanisms of resistance in B-ALL,Mechanisms of chemotherapy resistance in ALL,B-Cell Acute Lymphoblastic Leukemia,True,B-Cell Acute Lymphoblastic Leukemia,0.95,4,35,2,0.4,False,False,,,No comparison,B-Cell Acute Lymphoblastic Leukemia
230896,Racial and socioeconomic factors associated with palliative care utilization in pancreatic cancer: An analysis of National Inpatient Sample.,"Gastrointestinal Cancer-Gastroesophageal, Pancreatic, and Hepatobiliary",Pancreatic Cancer,True,Pancreatic Cancer,0.95,2,17,1,0.2,False,False,,,No comparison,Pancreatic Cancer
394737,Development Of An Oncolytic Virus For The Treatment Of High Grade Serous Ovarian Cancer And Other Stromal Rich Tumours,Translational Research (Agnostic),High Grade Serous Ovarian Cancer,True,High Grade Serous Ovarian Cancer;;Stromal Rich Tumor,0.95,7,52,3,0.65,False,False,,,No comparison,High Grade Serous Ovarian Cancer;;Stromal Rich Tumor
214515,"Global variation in quality of transurethral resection of bladder surgery, results from the RESECT study.",PD10: Bladder Cancer: Invasive II,Bladder Cancer,True,Invasive Bladder Cancer,0.95,3,23,1,0.25,False,False,,,No comparison,Invasive Bladder Cancer
329204,Absence of ILC2 Recovery Post-Transplant Is Mediated By Epigenetic Conversion of ILC2 to Pro-Inflammatory ILC1-like Cells,Experimental Transplantation: Basic and Translational: Poster I,,True,,0.99,0,0,0,0.0,False,False,,,No comparison,
214519,Acquired and Congenital Spinal Cord Injury is Associated with Lower Likelihood of PSA Screening,PD11: Prostate Cancer: Detection & Screening II,Prostate Cancer,True,Acquired Spinal Cord Injury;;Congenital Spinal Cord Injury,0.95,7,58,0,0.35,False,False,,,No comparison,Acquired Spinal Cord Injury;;Congenital Spinal Cord Injury
296440,Radiomics biomarkers are associated with survival in patients with Oesophageal Adenocarcinoma,Oesophagogastric cancer,Oesophageal Adenocarcinoma,True,Oesophageal Adenocarcinoma;;Oesophagogastric Cancer,0.95,3,51,2,0.35,False,False,,,No comparison,Oesophageal Adenocarcinoma;;Oesophagogastric Cancer
181759,Treatment Patterns and Overall Survival in Patients with Intermediate-Risk MDS: A Retrospective Analysis in the Spanish MDS Registry,Myelodysplastic Syndromes - Clinical and Epidemiological: Poster II,Intermediate-Risk Myelodysplastic Syndrome,True,Intermediate-Risk Myelodysplastic Syndrome,0.95,3,42,1,0.25,False,False,,,No comparison,Intermediate-Risk Myelodysplastic Syndrome
181766,Targeting MDS Stem Cells with Omacetaxine and Azacitidine for Newly Diagnosed High Grade Patients: Phase 1 Trial Results and Preliminary Mechanistic Studies,Myelodysplastic Syndromes - Clinical and Epidemiological: Poster II,Newly Diagnosed High Grade Myelodysplastic Syndrome,True,Newly Diagnosed High Grade Myelodysplastic Syndrome,0.95,6,51,3,0.6,False,False,,,No comparison,Newly Diagnosed High Grade Myelodysplastic Syndrome
345609,Tepotinib treatment inhibits tumor growth and affects tumor permeability in an intracranial PDX model of MET-amplified NSCLC brain metastasis,Small Molecule Therapeutic Agents,MET-Amplified Non-Small Cell Lung Cancer;;Brain Metastasis,True,MET-Amplified Non-Small Cell Lung Cancer Brain Metastasis,0.95,7,57,1,0.45,True,False,,,No comparison,MET-Amplified Non-Small Cell Lung Cancer Brain Metastasis
149004,Role Of Telemedicine In Management Of Adult Egyptian Thalassaemia Patients During Covid-19 Pandemic; Patients Survey,Thalassemias,Adult Egyptian Thalassaemia,True,Adult Thalassemia,0.95,2,17,0,0.1,False,False,,,No comparison,Adult Thalassemia
280076,Chemotherapy plus TKIs in the treatment of Ph+ALL,Incyte: The Evolving landscape in the Treatment of Philadelphia Chromosome-positive Acute Lymphoblastic Leukaemia,Ph Chromosome-Positive Acute Lymphoblastic Leukemia,True,Ph Chromosome-Positive Acute Lymphoblastic Leukaemia,0.95,5,52,2,0.45,False,False,,,No comparison,Ph Chromosome-Positive Acute Lymphoblastic Leukaemia
312846,Aesthetic Incisions And Early Complications  For Nipple-Sparing Mastectomy Followed By Immediate Breast Reconstruction,Treatment - Surgery And Radiotherapy: Reconstruction,,True,,0.95,0,0,0,0.0,False,False,,,No comparison,
280079,Q&A and panel discussion,Incyte: The Evolving landscape in the Treatment of Philadelphia Chromosome-positive Acute Lymphoblastic Leukaemia,Ph-positive Acute Lymphoblastic Leukaemia,True,Ph Chromosome-Positive Acute Lymphoblastic Leukaemia,0.95,5,52,2,0.45,False,False,,,No comparison,Ph Chromosome-Positive Acute Lymphoblastic Leukaemia
312847,Impact Of Neoadjuvant Chemotherapy On The Short- And Long-Term Outcomes In Patients Who Underwent Immediate Breast Reconstruction After Mastectomy,Treatment - Surgery And Radiotherapy: Reconstruction,,True,Breast Cancer,0.95,2,13,1,0.2,False,False,,,No comparison,Breast Cancer
411154,Association Between Sevelamer Use and Risk of Gastrointestinal Bleeding in Patients with Kidney Failure,Bone and Mineral Metabolism: CKD-MBD Updates,Gastrointestinal Bleeding,True,Gastrointestinal Bleeding;;Kidney Failure,0.95,3,41,0,0.15,False,False,,,No comparison,Gastrointestinal Bleeding;;Kidney Failure
165397,Risk Factors for Mortality in Severe COVID-19 Patients Admitted to the Intensive Care Unit: a Retrospective Single-Center Study in Saudi Arabia,"COVID-19 Complications, co-infections, and clinical outcomes",Severe COVID-19 Infection,True,Severe COVID-19,0.95,2,15,1,0.2,True,False,,,No comparison,Severe COVID-19
214551,Comparative outcomes of primary and recurrent high grade non-muscle invasive and primary and progressive muscle-invasive bladder cancer after radical cystectomy: results from a retrospective multicenter study,PD14: Bladder Cancer: Epidemiology & Evaluation I,Primary Recurrent High Grade Non-Muscle Invasive Bladder Cancer;;Primary Progressive Muscle Invasive Bladder Cancer,True,Primary High Grade Non-Muscle Invasive Bladder Cancer;;Recurrent High Grade Non-Muscle Invasive Bladder Cancer;;Primary Muscle-Invasive Bladder Cancer;;Progressive Muscle-Invasive Bladder Cancer,0.95,19,194,2,1.0,False,False,,,No comparison,Primary High Grade Non-Muscle Invasive Bladder Cancer;;Recurrent High Grade Non-Muscle Invasive Bladder Cancer;;Primary Muscle-Invasive Bladder Cancer;;Progressive Muscle-Invasive Bladder Cancer
149018,Studies Of Geographic Variations In Risk Factors Associated With Thrombophilia And Its Possible Impact On Disease Management Planning,Thrombosis And Vascular Biology - Biology & Translational Research,Thrombophilia ,True,Thrombophilia,0.95,1,13,0,0.05,False,False,,,No comparison,Thrombophilia
230944,Outcomes of hepatocellular carcinoma in obese patients: Insights from a nationwide database.,"Gastrointestinal Cancer-Gastroesophageal, Pancreatic, and Hepatobiliary",Hepatocellular Carcinoma,True,Hepatocellular Carcinoma,0.95,2,24,1,0.2,False,False,,,No comparison,Hepatocellular Carcinoma
329249,Distinguishing Early Infections from CRS with Routine and Exploratory Serum Proteomics and the HT10 Score Following CD19 CAR-T for Relapsed/Refractory B-NHL,Cellular Immunotherapies: Basic and Translational: Poster II,Relapsed/Refractory B-Cell Non-Hodgkin Lymphoma,True,Relapsed/Refractory B-Cell Non-Hodgkin Lymphoma,0.95,4,47,3,0.5,False,False,,,No comparison,Relapsed/Refractory B-Cell Non-Hodgkin Lymphoma
214562,Long term follow up in patients undergoing renal biopsy - seeding is not anecdotal,PD15: Kidney Cancer: Epidemiology & Evaluation/Staging/Surveillance I,Kidney Cancer,True,Kidney Cancer,0.95,2,13,1,0.2,False,False,,,No comparison,Kidney Cancer
263715,A Phase Ii Study Of Mini-Hyper-Cvd Plus Venetoclax In Patients With Philadelphia Chromosome-Negative Acute Lymphoblastic Leukemia,Acute lymphoblastic leukemia - Clinical,Ph-Negative Acute Lymphoblastic Leukemia,True,Ph Chromosome-Negative Acute Lymphoblastic Leukemia,0.95,5,51,3,0.55,False,False,,,No comparison,Ph Chromosome-Negative Acute Lymphoblastic Leukemia
263713,"Mini-Hyper-Cvd Plus Inotuzumab Ozogamicin, With Or Without Blinatumomab, In Older Adults With Newly Diagnosed B-Cell Acute Lymphoblastic Leukemia: Updates From A Phase Ii Trial",Acute lymphoblastic leukemia - Clinical,Elderly Newly Diagnosed B-Cell Acute Lymphoblastic Leukemia,True,Older Adult Newly Diagnosed B-Cell Acute Lymphoblastic Leukemia,0.95,8,63,3,0.7,False,False,,,No comparison,Older Adult Newly Diagnosed B-Cell Acute Lymphoblastic Leukemia
165408,Lung cancer and hematologic malignancy ( HM) patients are associated with the highest risk of progressing to severe disease and mortality in cancer patients with COVID-19,"COVID-19 Complications, co-infections, and clinical outcomes",Lung Cancer;;Hematologic Malignancy,True,Lung Cancer;;Hematologic Malignancy;;COVID-19;;Severe COVID-19,0.95,4,62,2,0.4,True,False,,,No comparison,Lung Cancer;;Hematologic Malignancy;;COVID-19;;Severe COVID-19
230947,Single-nucleus RNA-sequencing analysis reveals transcriptome differences in TIGIT+ exhausted T-cell associated with poor prognosis in muscle-invasive bladder cancer (MIBC).,Genitourinary Cancer-Kidney and Bladder,Muscle-Invasive Bladder Cancer,True,Muscle Invasive Bladder Cancer,0.95,4,30,1,0.3,False,False,,,No comparison,Muscle Invasive Bladder Cancer
181796,Performance of Standard Prognostic Models in Older Adults Receiving Ibrutinib for Treatment-Naive (TN) Chronic Lymphocytic Leukemia (CLL): A Post Hoc Analysis of Alliance A041202 Phase 3 Trial,Chronic Lymphocytic Leukemia: Clinical and Epidemiological: Poster II,Elderly Treatment-Naive Chronic Lymphocytic Leukemia,True,Older Adult Treatment-Naive Chronic Lymphocytic Leukemia,0.95,6,56,3,0.6,False,False,,,No comparison,Older Adult Treatment-Naive Chronic Lymphocytic Leukemia
411176,Canagliflozin Treatment Impact on Collagen Type III Turnover Is Associated with a Reduced Mortality Risk in CANVAS,Diabetic Kidney Disease: Clinical - I,,True,Diabetic Kidney Disease,0.95,3,23,1,0.25,False,False,,,No comparison,Diabetic Kidney Disease
394789,Multi-Omic Spatial Phenotyping Of The Nsclc Tumour Microenvironment For The Development Of A Spatial Score Associated With Immunotherapy Resistance.,Tumour Biology And Pathology,Non-Small Cell Lung Cancer,True,Non-Small Cell Lung Cancer,0.95,4,26,1,0.3,False,False,,,No comparison,Non-Small Cell Lung Cancer
280115,ERCC6L2 as novel entity for inherited AML,Acute myeloid leukemia: Germline predisposition gene mutations in AML,Inherited Acute Myeloid Leukemia,True,Hereditary Acute Myeloid Leukemia,0.95,4,33,2,0.4,False,False,,,No comparison,Hereditary Acute Myeloid Leukemia
263732,A Retrospective Review Of Secondary Hemophagocytic Lymphohistiocytosis From A Teaching Hospital In Singapore.,Aggressive Non-Hodgkin lymphoma - Clinical,Secondary Hemophagocytic Lymphohistiocytosis,True,Secondary Hemophagocytic Lymphohistiocytosis,0.95,3,44,0,0.15,False,False,,,No comparison,Secondary Hemophagocytic Lymphohistiocytosis
230966,A novel approach to assessing the effects of smoking on treatment response rate in muscle-invasive bladder cancer.,Genitourinary Cancer-Kidney and Bladder,Muscle-Invasive Bladder Cancer,True,Muscle Invasive Bladder Cancer,0.95,4,30,1,0.3,False,False,,,No comparison,Muscle Invasive Bladder Cancer
198200,Prefrontal Cortical White Matter Integrity Mediates Associations between Racial Discrimination and Health Outcomes,Neurobiological Mechanisms of Individual and Structural Racism: Novel Pathways for Race-Related Health Disparities,,True,,0.95,0,0,0,0.0,False,False,,,No comparison,
149051,Novel treatments in hemophilia,Inherited And Acquired Hemostasis Defects,Hemophilia,True,Hemophilia,0.95,1,10,0,0.05,False,False,,,No comparison,Hemophilia
312891,Tumour Associated Macrophages In Breast Cancer - Are They Critical Players In Response To Neo Adjuvant Chemotherapy?,Tumor Cell And Molecular Biology:Microenvironment - Stromal-Epithelial Interactions,Breast Cancer,True,Breast Cancer,0.95,2,13,1,0.2,False,False,,,No comparison,Breast Cancer
411198,Identification and Validation of Neutrophil Extracellular Traps-Associated Genes in Diabetic Kidney Disease: Integration Data from Bulk RNA and Single-Nucleus RNA Sequencing Analyses,Diabetic Kidney Disease: Clinical - I,Diabetic Kidney Disease,True,Diabetic Kidney Disease,0.95,3,23,1,0.25,False,False,,,No comparison,Diabetic Kidney Disease
