abstract_id,session_title,abstract_title
719914,Poster Session B: Prostate Cancer and Urothelial Carcinoma,Genomic heterogeneity in urothelial carcinoma with trophoblastic differentiation: Real world data.
719915,Poster Session B: Prostate Cancer and Urothelial Carcinoma,Genomic characterization of upper tract urothelial carcinoma (UTUC) with or without sarcomatoid differentiation.
719916,Poster Session B: Prostate Cancer and Urothelial Carcinoma,"Clinical, radiographic, and genomic predictors of response to neoadjuvant chemotherapy for high-risk localized upper tract urothelial carcinoma."
719917,Poster Session B: Prostate Cancer and Urothelial Carcinoma,"Autoantibody (AAb) profiling in metastatic cisplatin-ineligible metastatic urothelial carcinoma (mUC) treated with ipilimumab (IPI), nivolumab (NIVO), and sacituzumab govitecan (SG)."
719918,Poster Session B: Prostate Cancer and Urothelial Carcinoma,Prognostic significance of the preoperative De Ritis ratio and its association with sarcopenia in muscle-invasive bladder cancer: A multicenter retrospective study.
719919,Poster Session B: Prostate Cancer and Urothelial Carcinoma,Circulating tumor DNA dynamics as a predictive biomarker of response and survival in metastatic urothelial carcinoma treated with enfortumab vedotin and pembrolizumab.
719920,Poster Session B: Prostate Cancer and Urothelial Carcinoma,"Artificial intelligence in the diagnosis and prognosis of upper tract urothelial carcinoma: A comprehensive review of current evidence, methodological standards, and future directions."
719921,Poster Session B: Prostate Cancer and Urothelial Carcinoma,Family awareness of genetic risk in affected Caucasian ancestry members with bladder cancer (BC) associated with germline variants in DNAâ€repair genes (gDRGs).
719922,Poster Session B: Prostate Cancer and Urothelial Carcinoma,Fostering inclusive language for genitourinary cancer research: A multi-stakeholder co-creation effort.
719923,Poster Session B: Prostate Cancer and Urothelial Carcinoma,Histopathologic and spatial transcriptomic analyses of en bloc resections of de novo and recurrent bladder tumors.
719924,Poster Session B: Prostate Cancer and Urothelial Carcinoma,Association of urothelial carcinoma with squamous differentiation with Nectin-4 expression and outcomes with enfortumab vedotin (EV) treatment.
719925,Poster Session B: Prostate Cancer and Urothelial Carcinoma,Comparison of clinicopathological features and prognoses of de-novo metastatic male and female bladder cancer patients.
719926,Poster Session B: Prostate Cancer and Urothelial Carcinoma,Impact of positive ureteral margin on upper tract recurrence after radical cystectomy for bladder cancer.
719927,Poster Session B: Prostate Cancer and Urothelial Carcinoma,Whole genomeâ€“based ultrasensitive circulating tumor DNA clearance as a biomarker of exceptional outcomes with enfortumab vedotin and pembrolizumab in urothelial carcinoma: Preliminary real-world results.
719928,Poster Session B: Prostate Cancer and Urothelial Carcinoma,Healthcare resource utilization (HCRU) and costs among US patients (pts) with locally advanced or metastatic urothelial cancer (la/mUC) treated with first-line (1L) treatment regimens: Results from the ELEVATE UC-I study.
719929,Poster Session B: Prostate Cancer and Urothelial Carcinoma,Effect of epidural analgesia vs. combined intravenous patient-controlled analgesia and transversus abdominis plane block on postoperative outcomes after radical cystectomy.
719930,Poster Session B: Prostate Cancer and Urothelial Carcinoma,A novel large language model framework for automated extraction of pathology data in radical cystectomy.
719931,Poster Session B: Prostate Cancer and Urothelial Carcinoma,Antibody-drug conjugates in genitourinary malignancies: The clinical trial landscape and emerging efficacy benchmarks.
719932,Poster Session B: Prostate Cancer and Urothelial Carcinoma,Inpatient outcomes of bladder cancer: Racial and socioeconomic disparities in a nationally representative sample (2020-2022).
719933,Poster Session B: Prostate Cancer and Urothelial Carcinoma,Quantifying the value of tumor response and survival: Perceived monetary loss in anticancer therapy.
719934,Multidisciplinary Tumor Board: Innovative Approaches to Bladder Preservation,Induction ipilimumab plus nivolumab followed by consolidating chemoradiotherapy as bladder-sparing treatment in stage II/III urothelial carcinoma of the bladder: The phase 2 Indi-Blade trial.
719935,Rapid Oral Abstract Session B: Urothelial Carcinoma,KEYMAKER-U04 substudy 04B: First-line (1L) enfortumab vedotin (EV) plus pembrolizumab (pembro)-based immune checkpoint inhibitor (ICI) combinations for advanced urothelial cancer (UC).
719936,Rapid Oral Abstract Session B: Urothelial Carcinoma,Gemcitabine intravesical system (Gem-iDRS) in combination with cetrelimab (CET) versus chemoradiotherapy (CRT) in muscle-invasive bladder cancer (MIBC): SunRISe-2 final results.
719937,Rapid Oral Abstract Session B: Urothelial Carcinoma,Pathological outcomes and disease-free survival (DFS) in KEYNOTE-905: Neoadjuvant and adjuvant (neoadj-adj) enfortumab vedotin (EV) plus pembrolizumab (pembro) in participants (pts) with muscle-invasive bladder cancer (MIBC) who are cisplatin-ineligible.
719938,Rapid Oral Abstract Session B: Urothelial Carcinoma,Phase 2 trial of pembrolizumab (P) with response-guided bladder-sparing in patients with muscle-invasive bladder cancer (MIBC; HCRN GU 20-444).
719939,Rapid Oral Abstract Session B: Urothelial Carcinoma,"Updated clinical results and associated biomarkers from an ongoing phase 1 study of FX-909, a first-in-class peroxisome proliferator-activated receptor gamma (PPARG) inhibitor, in patients (pts) with advanced urothelial carcinoma (adv UC)."
719940,Poster Session B: Prostate Cancer and Urothelial Carcinoma,Does time to recurrence after radical cystectomy for bladder cancer impact subsequent survival?
719941,Oral Abstract Session C: Renal Cell Cancer and Testicular Cancer,Belzutifan (bel) plus lenvatinib (lenva) versus cabozantinib (cabo) for advanced renal cell carcinoma (RCC) after antiâ€“PD-(L)1 therapy: Open-label phase 3 LITESPARK-011 study.
719942,Oral Abstract Session C: Renal Cell Cancer and Testicular Cancer,Patient-reported outcomes in resected renal cell carcinoma: Active monitoring vs. durvalumab and tremelimumab in the RAMPART trial.
719943,Rapid Oral Abstract Session B: Urothelial Carcinoma,Urinary tumor DNA (utDNA) and circulating tumor DNA (ctDNA) in patients (pts) with muscle-invasive bladder cancer (MIBC) who received perioperative durvalumab (D) in NIAGARA.
719944,Oral Abstract Session C: Renal Cell Cancer and Testicular Cancer,"Initial results from CLIMATE, a prospective cohort study assessing the clinical utility of miR-371a-3p (miR-371) as a marker of minimal residual disease (MRD) in clinical stage 1 testicular germ cell tumour (TGCT): ANZUP 1906."
719945,"Poster Session C: Renal Cell Cancer; Adrenal, Penile, Testicular and Urethral Cancers",Impact of treatment approaches on survival in bulky node-positive penile squamous cell carcinoma: A National Cancer Database analysis.
719946,"Poster Session C: Renal Cell Cancer; Adrenal, Penile, Testicular and Urethral Cancers",Educational representation of genitourinary malignancies in medical student curricula: A cross-sectional review of oncologic education in Caribbean and South American schools.
719947,"Poster Session C: Renal Cell Cancer; Adrenal, Penile, Testicular and Urethral Cancers",Unveiling the rare: p16 expression and real-world management of penile cancer in Boliviaâ€”Insights from a country with high HPV and penile cancer prevalence.
719948,Oral Abstract Session C: Renal Cell Cancer and Testicular Cancer,Adjuvant pembrolizumab plus belzutifan versus pembrolizumab for clear cell renal cell carcinoma (ccRCC): The randomized phase 3 LITESPARK-022 study.
719949,"Poster Session C: Renal Cell Cancer; Adrenal, Penile, Testicular and Urethral Cancers",Real-world outcomes of systemic therapy in penile cancer: A single-center experience from a tertiary referral hospital in Mexico.
719950,"Poster Session C: Renal Cell Cancer; Adrenal, Penile, Testicular and Urethral Cancers",Single-cell transcriptomic characterization of NECTIN-4 expression in penile squamous cell carcinoma.
719951,"Poster Session C: Renal Cell Cancer; Adrenal, Penile, Testicular and Urethral Cancers",Comparative outcomes of radiotherapy and interventional therapy for adrenal oligometastases: A multicenter retrospective study.
719952,"Poster Session C: Renal Cell Cancer; Adrenal, Penile, Testicular and Urethral Cancers",Multi-hit PIK3CA mutations in clinically advanced (CA) penile squamous cell carcinoma (penSCC): A genomic landscape study.
719953,"Poster Session C: Renal Cell Cancer; Adrenal, Penile, Testicular and Urethral Cancers",MTAP loss in penile squamous cell carcinoma (penSCC): A genomic landscape study.
719954,"Poster Session C: Renal Cell Cancer; Adrenal, Penile, Testicular and Urethral Cancers",Multiomics approach for patient stratification and novel target identification in metastatic clear cell renal carcinoma (MeetUro 31): Preliminary analysis of radiomics featuresâ€”A Meet-URO and AIRC study (NCT05782400).
719955,"Poster Session C: Renal Cell Cancer; Adrenal, Penile, Testicular and Urethral Cancers",Spatial and molecular determinants of response in penile squamous cell carcinoma.
719956,"Poster Session C: Renal Cell Cancer; Adrenal, Penile, Testicular and Urethral Cancers",End-of-life care preferences in penile cancer patients: Shifting patterns and disparities over two decades.
719957,"Poster Session C: Renal Cell Cancer; Adrenal, Penile, Testicular and Urethral Cancers",The prognostic role of PD-L1 in penile squamous cell carcinoma: A systematic review and meta-analysis.
719958,"Poster Session C: Renal Cell Cancer; Adrenal, Penile, Testicular and Urethral Cancers",The application of 5.0-Tesla non-enhanced MRI in the preoperative assessment of renal tumors.
719959,"Poster Session C: Renal Cell Cancer; Adrenal, Penile, Testicular and Urethral Cancers",External validation of AI age discrepancy as a measure of frailty in kidney tumor patients.
719960,"Poster Session C: Renal Cell Cancer; Adrenal, Penile, Testicular and Urethral Cancers",Improving access to clinical trial participation among underrepresented kidney cancer patients.
719961,"Poster Session C: Renal Cell Cancer; Adrenal, Penile, Testicular and Urethral Cancers",Comparison of outcomes of contemporary immune-check point inhibitors combinations in Black patients versus White patients with metastatic renal cell carcinoma (mRCC).
719962,"Poster Session C: Renal Cell Cancer; Adrenal, Penile, Testicular and Urethral Cancers",Predicting clear cell subtype for kidney tumors from cross-sectional imaging using artificial intelligence.
719963,"Poster Session C: Renal Cell Cancer; Adrenal, Penile, Testicular and Urethral Cancers",Prediction of socioeconomic disadvantage using AI analysis of CT imaging in kidney cancer patients.
719964,"Poster Session C: Renal Cell Cancer; Adrenal, Penile, Testicular and Urethral Cancers",Palliative care utilization and hospitalization outcomes among patients with renal cell carcinoma: A 2020-2022 National Inpatient Sample analysis.
719965,"Poster Session C: Renal Cell Cancer; Adrenal, Penile, Testicular and Urethral Cancers",Postoperative surveillance in non clear cell renal cancer: Is current practice best practice?
719966,"Poster Session C: Renal Cell Cancer; Adrenal, Penile, Testicular and Urethral Cancers","Trends in renal cell carcinoma mortality associated with tobacco use in U.S. adults aged â‰¥45 years, 1999â€“2023: A population-based CDC WONDER analysis."
719967,"Poster Session C: Renal Cell Cancer; Adrenal, Penile, Testicular and Urethral Cancers",Second-line therapy after ipilimumab and nivolumab in advanced renal cell carcinoma: A multicenter real-world study (GUARDIANS).
719968,"Poster Session C: Renal Cell Cancer; Adrenal, Penile, Testicular and Urethral Cancers",Geographic disparities in the availability of renal cell carcinoma (RCC) clinical trials in the United States (US).
