abstract_id,abstract_title,session_title,ground_truth,approach_1_success,approach_1_indication,approach_1_confidence,approach_1_word_count,approach_1_length,approach_1_clinical_terms,approach_1_complexity,approach_1_has_abbreviations,approach_1_has_parentheses,approach_1_error,inter_model_avg_similarity,inter_model_consensus,similarity_o3_vs_Gemini-2.5-pro,approach_1_indication_response
148814,A Phase 3 Study Of The Efficacy And Safety Of Luspatercept Versus Epoetin Alfa For The Treatment Of Anemia Due To Lower-Risk Mds In Esa-Naive Patients Requiring Rbc Transfusions (The Commands Trial),Myelodysplastic Syndromes - Clinical,Low-Risk Myelodysplastic Syndrome,True,ESA-Naive Transfusion-Dependent Low-Risk Myelodysplastic Syndromes,0.98,5,66,1,0.35,True,False,,0.594594595,Moderate,0.594594595,ESA-Naive Transfusion-Dependent Low-Risk Myelodysplastic Syndromes
263513,Ubtf-Atxn7L3 Gene Fusion Due To 17Q21.31 Deletion Defines Novel High-Risk All Subtype Amenable To Mrd-Based Treatment Intensification,From biology to preclinical models in ALL,High-Risk Acute Lymphoblastic Leukemia,True,High-Risk Acute Lymphoblastic Leukemia with Ubtf-Atxn7L3 Gene Fusion and 17q21.31 Deletion,0.98,11,90,2,0.75,False,False,,0.513513514,Moderate,0.513513514,High-Risk Acute Lymphoblastic Leukemia with Ubtf-Atxn7L3 Gene Fusion and 17q21.31 Deletion
296292,Prognosis-related molecular subtypes and immune features associated with hepatocellular carcinoma,Hepatocellular carcinoma (HCC),hepatocellular carcinoma,True,Hepatocellular Carcinoma,1.0,2,24,1,0.2,False,False,,1.0,High,1.0,Hepatocellular Carcinoma
345465,A non-surgical approach to develop an orthotopic colorectal cancer mouse model,Mouse Models of Human Cancer,Colorectal Cancer,True,Colorectal Cancer,0.98,2,17,1,0.2,False,False,,1.0,High,1.0,Colorectal Cancer
148829,A Clinical-Decision Tool To Improve The Strategy Of Multiple Myeloma Treatment,Myeloma And Other Monoclonal Gammopathies - Clinical,Multiple Myeloma,True,Multiple Myeloma,1.0,2,16,1,0.2,False,False,,1.0,High,1.0,Multiple Myeloma
394614,"Mortality Within 30 Days After Last Dose Of Intravenous Systemic Anti-Cancer Therapy: Single-Center, One-Year, Retrospective Analysis",Supportive Care,,True,Cancer,0.9,1,6,1,0.15,False,False,,1.0,High,1.0,Cancer
345435,Cellos: High-throughput deconvolution of 3D organoid dynamics at cellular resolution for cancer pharmacology,Tumor Organoids for Therapeutic Testing,,True,Cancer,0.9,1,6,1,0.15,False,False,,1.0,High,1.0,Cancer
148828,Validation Of Algorithms To Identify First-Line Therapy (Induction And Maintenance) For Multiple Myeloma For Use In Electronic Healthcare Databases,Myeloma And Other Monoclonal Gammopathies - Biology & Translational Research,First-Line Multiple Myeloma,True,First-Line Multiple Myeloma,0.98,3,27,1,0.25,False,False,,1.0,High,1.0,First-Line Multiple Myeloma
148861,Lenalidomide Versus Thalidomide Or Bortezomib As Maintenance Regimen For Non-Transplant Patients With Multiple Myeloma: Multi-Center Real World Experiences In China,Myeloma And Other Monoclonal Gammopathies - Clinical,Multiple Myeloma,True,Multiple Myeloma,0.98,2,16,1,0.2,False,False,,1.0,High,1.0,Multiple Myeloma
197976,Early-Life Trauma Exposure: The Role of vmPFC in Resilience to Trauma,Poster Session I (In-Person),Trauma,True,Early-Life Trauma,0.95,2,17,1,0.2,False,False,,0.790697674,High,0.790697674,Early-Life Trauma
230749,Clinical utility of immunotherapy hyperprogressive genes in hepatocellular carcinoma patients.,"Gastrointestinal Cancer-Gastroesophageal, Pancreatic, and Hepatobiliary",Hepatocellular Carcinoma,True,Hyperprogressive Hepatocellular Carcinoma,0.98,3,41,1,0.25,False,False,,1.0,High,1.0,Hyperprogressive Hepatocellular Carcinoma
230744,Genomic determinants and clinical relevance of cancer-associated thrombosis in biliary tract cancers.,"Gastrointestinal Cancer-Gastroesophageal, Pancreatic, and Hepatobiliary",Cancer-Associated Thrombosis;;Biliary Tract Cancer,True,Biliary Tract Cancer,0.95,3,20,1,0.25,False,False,,0.555555556,Moderate,0.555555556,Biliary Tract Cancer
394619,Venous Thromboembolism (Vte) In Patients With Advanced High Grade Ovarian Carcinoma (Ahgoc) Receiving Parp Inhibitors,Supportive Care,Advanced High Grade Ovarian Carcinoma,True,Advanced High Grade Ovarian Carcinoma,0.98,5,37,3,0.55,False,False,,1.0,High,1.0,Advanced High Grade Ovarian Carcinoma
296288,Real World Evidence of First-line Cetuximab (CX) plus Paclitaxel (PX) in Recurrent or Metastatic Squamous Cell Carcinoma of the Head and Neck (SCCHN),"Head and neck cancer, excluding thyroid",Recurrent or Metastatic Squamous Cell Carcinoma of the Head and Neck,True,First-Line Recurrent/Metastatic Squamous Cell Carcinoma of the Head and Neck,0.98,10,76,1,0.6,False,False,,1.0,High,1.0,First-Line Recurrent/Metastatic Squamous Cell Carcinoma of the Head and Neck
279909,Classification of immunodeficiency-related lymphoproliferative disorders,Pediatric hematology: Immunodeficiency-related lymphoproliferative disorders,Immunodeficiency-Related Lymphoproliferative Disorder,True,Pediatric Immunodeficiency-Related Lymphoproliferative Disorder,0.98,4,63,1,0.3,False,False,,1.0,High,1.0,Pediatric Immunodeficiency-Related Lymphoproliferative Disorder
378207,Interactive Panel Discussion: Challenging Cases Involving Infections Associated with CLL,Interactive Session: Chronic Lymphocytic Leukemia (CLL) and Beyond - Management of the Infection Burden,Chronic Lymphocytic Leukemia,True,Chronic Lymphocytic Leukemia,0.98,3,28,2,0.35,False,False,,0.777777778,High,0.777777778,Chronic Lymphocytic Leukemia
214394,ATM mutations are associated with high-risk architectural features in men with familial prostate cancer,MP58: Prostate Cancer: Detection & Screening VII,Familial Prostate Cancer ,True,ATM-Mutated Familial High-Risk Prostate Cancer,0.98,5,46,1,0.35,True,False,,0.804347826,High,0.804347826,ATM-Mutated Familial High-Risk Prostate Cancer
148877,Analysis Of Delay In The Diagnosis Of Multiple Myeloma In A Sanitary Region Of Southern Spain.,Myeloma And Other Monoclonal Gammopathies - Clinical,Multiple Myeloma,True,Multiple Myeloma,1.0,2,16,1,0.2,False,False,,1.0,High,1.0,Multiple Myeloma
279967,How will we treat high-risk multiple myeloma in the future?,Janssen: Immunotherapy: evolution or revolution in the cure of multiple myeloma,High-Risk Multiple Myeloma,True,High-Risk Multiple Myeloma,0.98,3,26,1,0.25,False,False,,1.0,High,1.0,High-Risk Multiple Myeloma
198028,Exposure to Prenatal Stress Induces Sex-Specific Vulnerability to Psychopathologic Domains in Adolescent Rats,Poster Session I (In-Person),,True,Adolescent Psychopathologic Domains,0.9,3,35,0,0.15,False,False,,1.0,High,1.0,Adolescent Psychopathologic Domains
312718,Efficacy And Safety Of Pyrotinib-Based Therapy In The Treatment Of Her2-Positive Breast Cancer Patients With Brain Metastases:A Multi-Center Real-World Study,Treatment - Types And Sites Of Breast Cancer: Brain Metastases,Brain Metastasis;;Her2-Positive Breast Cancer,True,HER2-Positive Breast Cancer with Brain Metastases,0.98,6,49,2,0.5,False,False,,1.0,High,1.0,HER2-Positive Breast Cancer with Brain Metastases
329101,Free from Maintenance Drug Therapy in Multiple Myeloma (The FREEDMM Trial): A Pilot Study of Minimal Residual Disease (MRD)-Driven Discontinuation of Maintenance,Myeloma and Plasma Cell Dyscrasias: Prospective Therapeutic Trials: Poster II,Multiple Myeloma,True,MRD-Negative Multiple Myeloma,0.85,3,29,2,0.35,True,False,,0.711111111,High,0.711111111,MRD-Negative Multiple Myeloma
